N_RAM_RAIDS,RAM_RAIDS,CASH_TRAPPING,VANDALISM,FRAUD_ATTACK,FREGUESIA,MANUAL_ATK,NUMBER,N_CARD_TRAPPING,BURGLARY,N_CASH_TRAPPING,PERSONA2,EVENT_DATE,UNP_RATE,CARD_TRAPPING,N_LOG_ISOLATED,PHYS_ATTACK,N_PHYS_ATTACK,RECOVERED,N_UNP_RATE,GROSS_LOSS,COORD_Y,COORD_X,FREQ_ATTACK,N_LOGIC_ATK,RECOV_AMOUNT,N_FRAUD_ATTACK,N_TRANS_REVER,LOGIC_ATK,N_ATTACK_L1,DETEC_DATE,MWay_Dist,CARD_SKIMMING,PROB_ATTACKED,TRANS_REVER,EXPLO_GAS,LOG_ISOLATED,YEAR_ACOUNT,AGE,ACCOUNT_DATE,N_DENSITY,N_BURGLARY,PERSONA1,N_ATTACK_L2,N_CARD_SKIMMING,DENSITY,WITHIN1000,N_COM_DENS,INCOME,COM_DENS,INDIRECT_LOSS,LOG_NETWORK,ATM_ID,N_AGE,N_MANUAL_ATK,N_INCOME,BANK,N_EXPLO_GAS,N_ATTACK_L0,N_VANDALISM,PARISH,WITHIN500,N_FREQ_ATTACK,N_IMPLEM_TYPE,NET_LOSS,RECOV_DATE,Police_Dis,ADDRESS,ATTACK_DURATION,SUCCESS_ATTACK,N_LOG_NETWORK
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,8,0,0,0,0,,2,,38.73363,-9.14475,0,0,,0,0,0,,,2111.36,0,0.0,0,0,0,,48,,1,0,,,0,2.66,1000,4,54,28,,0,CP69,3,0,5,BANCO COMERCIAL PORTUGUES,0,,0,22,500,0,,,,447.48,"Praca Duque De Saldanha, Lisbon",,,0
0,0,0,0,0,Benfica,0,1,0,0,0,,,10,0,0,0,0,,3,,38.75068,-9.20721,0,0,,0,0,0,,,848.03,0,1.0,0,0,0,,42,,4,0,,,0,35.93,1000,4,44,28,,0,CP68,3,0,4,BANCO COMERCIAL PORTUGUES,0,,0,21,0,0,,,,892.12,"Rua Joao Frederico Ludovice, Lisbon",,,0
0,0,0,0,0,Olivais,0,2,0,0,0,,,18,0,0,0,0,,4,,38.76189,-9.11304,0,0,,0,0,0,,,1297.21,0,1.981935573900079e-196,0,0,0,,25,,2,0,,,0,15.32,1000,4,32,28,,0,MG15,1,0,3,MONTEPIO GERAL,0,,0,0,500,0,,,,489.30,"Rua Cidade De Bolama Loja 0.25, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,13,0,0,0,0,,3,,38.73944,-9.15365,0,0,,0,0,0,,,1115.48,0,1.099450417124384e-230,0,0,0,,52,,2,0,,,0,8.14,1000,2,42,18,,0,ST26,4,0,4,BANCO SANTANDER TOTTA,0,,0,15,500,0,,,,294.32,"Rua Da Beneficencia 7, Lisbon",,,0
0,0,0,0,0,Marvila,0,2,0,0,0,,,17,0,0,0,0,,4,,38.75829,-9.12326,0,0,,0,0,0,,,766.97,0,1.0,0,0,0,,46,,5,0,,,0,41.12,1000,2,42,9,,0,MG14,3,0,4,MONTEPIO GERAL,0,,0,1,0,0,,,,708.45,"Rua Luis Cristino Da Silva 239, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,8,0,0,0,0,,2,,38.73223,-9.14558,0,0,,0,0,0,,,2143.71,0,0.0,0,0,0,,50,,1,0,,,0,4.29,1000,5,48,56,,0,ST25,4,0,5,BANCO SANTANDER TOTTA,0,,0,22,0,0,,,,451.17,"Avenida Fontes Pereira De Melo 42 E, Lisbon",,,0
0,0,0,0,0,Campo de Ourique,0,1,0,0,0,,,8,0,0,0,0,,2,,38.71758,-9.1642,0,0,,0,0,0,,,952.92,0,2.5154147104579415e-115,0,0,0,,32,,4,0,,,0,27.11,1000,2,60,18,,0,MG13,2,0,6,MONTEPIO GERAL,0,,0,3,500,0,,,,417.34,"Rua Ferreira Borges 97, Lisbon",,,0
0,0,0,0,0,Estrela,0,2,0,0,0,,,18,0,0,0,0,,4,,38.71066,-9.16179,0,0,,0,0,0,,,1404.67,0,7.0864894630151055e-240,0,0,0,,53,,2,0,,,0,10.47,1000,2,26,9,,0,ST24,4,0,2,BANCO SANTANDER TOTTA,0,,0,16,0,0,,,,474.81,"Rua Buenos Aires 18, Lisbon",,,0
0,0,0,0,0,Alvalade,0,1,0,0,0,,,7,0,0,0,0,,2,,38.7534,-9.145,0,0,,0,0,0,,,977.49,0,1.6563436145663314e-111,0,0,0,,40,,2,0,,,0,9.00,1000,4,50,37,,0,MG12,2,0,5,MONTEPIO GERAL,0,,0,7,500,0,,,,443.33,"Praca Alvalade 6 - 1, Lisbon",,,0
0,0,0,0,0,Santo Antnnio,0,0,0,0,0,,,3,0,0,0,0,,1,,38.72086,-9.14464,0,0,,0,0,0,,,2485.60,0,0.0,0,0,0,,53,,1,0,,,0,2.74,1000,2,70,18,,0,MG11,4,0,6,MONTEPIO GERAL,0,,0,18,0,0,,,,548.93,"Rua Manuel Jesus Coelho 1, Lisbon",,,0
0,0,0,0,0,Marvila,0,2,0,0,0,,,18,0,0,0,0,,4,,38.73264,-9.10611,0,0,,0,0,0,,,3949.71,0,0.0,0,0,0,,54,,1,0,,,0,3.31,0,2,24,9,,0,NB98,4,0,2,NOVO BANCO,0,,0,12,0,0,,,,1706.91,"Rua Do Grilo 42, Lisbon",,,0
0,0,0,0,0,Arroios,0,1,0,0,0,,,9,0,0,0,0,,2,,38.72225,-9.13934,0,0,,0,0,0,,,2939.66,0,0.0,0,0,0,,47,,1,0,,,0,1.51,1000,2,56,9,,0,MG10,3,0,5,MONTEPIO GERAL,0,,0,22,0,0,,,,365.22,"Rua Jorge De Sena 1 LM, Lisbon",,,0
0,0,0,0,0,Alcgntara,0,2,0,0,0,,,14,0,0,0,0,,4,,38.70441,-9.18323,0,0,,0,0,0,,,694.53,0,0.99999909409662102,0,0,0,,26,,4,0,,,0,31.19,1000,2,34,18,,0,NCI01,1,0,3,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,,0,10,0,0,,,,486.94,"Rua Filinto Elisio 15 a, Lisbon",,,0
0,0,0,0,0,Lumiar,0,1,0,0,0,,,12,0,0,0,0,,3,,38.76463,-9.15728,0,0,,0,0,0,,,707.47,0,1.0,0,0,0,,28,,2,0,,,0,6.57,1000,2,42,9,,0,BB13,1,0,4,BARCLAYS BANK,0,,0,5,0,0,,,,694.28,"Alameda Das Linhas De Torres 111a, Lisbon",,,0
0,0,0,0,2,Carnide,2,1,0,0,0,,02-Dec-2011 09:00,12,0,0,0,0,0,3,14000,38.75224,-9.17363,2,0,0,1,0,0,0101,10-Dec-2011 13:00,601.60,2,1.0,0,0,0,2011,28,30-Dec-2011 12:00,4,0,2,010101,1,33.16,0,2,40,9,0,0,BB12,1,1,4,BARCLAYS BANK,0,1,0,11,0,1,4,14000,,1245.62,"Estrada Da Luz 106 D, Lisbon",8,1,0
0,0,1,0,1,Carnide,1,1,0,0,1,,25-May-2011 10:00,7,0,0,0,0,0,2,200,38.75554,-9.17678,1,0,0,1,0,0,0101,30-May-2011 12:00,455.04,0,1.0,0,0,0,2014,26,31-May-2011 00:00,4,0,2,010103,0,33.08,0,2,50,9,0,0,NCI12,1,1,5,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,1,0,11,0,1,3,200,,930.66,"Estrada Da Luz 177 a, Lisbon",4,1,0
0,0,0,0,0,Campo de Ourique,0,1,0,0,0,,,12,0,0,0,0,,3,,38.71022,-9.16477,0,0,,0,0,0,,,1141.37,0,1.0178750957229099e-205,0,0,0,,50,,3,0,,,0,18.45,1000,2,48,18,,0,BB10,4,0,5,BARCLAYS BANK,0,,0,16,500,0,,,,362.39,"Avenida Infante Santo 70 C, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,12,0,0,0,0,,3,,38.73614,-9.14771,0,0,,0,0,0,,,1745.24,0,0.0,0,0,0,,47,,3,0,,,0,17.86,1000,2,40,18,,0,BB17,3,0,4,BARCLAYS BANK,0,,0,15,0,0,,,,441.38,"Avenida 5 De Outubro 73, Lisbon",,,0
0,0,0,0,1,Carnide,1,1,0,0,0,,24-Mar-2013 08:00,12,0,0,0,0,0,3,0,38.74664,-9.18455,1,0,0,1,0,0,0101,24-Mar-2013 08:00,679.20,1,1.0,0,0,0,2013,28,30-Apr-2013 12:00,4,0,4,010101,1,26.89,0,2,52,9,300,0,BB16,1,1,5,BARCLAYS BANK,0,1,0,11,0,1,1,300,,976.78,"Estrada De Benfica 424, Lisbon",2,0,0
0,0,0,0,0,Carnide,0,1,0,0,0,,,11,0,0,0,0,,3,,38.75377,-9.1877,0,0,,0,0,0,,,160.55,0,1.0,0,0,0,,25,,1,0,,,0,0.00,1000,3,36,20,,0,BB15,1,0,3,BARCLAYS BANK,0,,0,11,500,0,,,,152.84,"Avenida Colegio Militar 37-F, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,9,0,0,0,0,,2,,38.72942,-9.14761,0,0,,0,0,0,,,2218.51,0,0.0,0,0,0,,53,,2,0,,,0,12.99,1000,4,54,28,,0,BB14,4,0,5,BARCLAYS BANK,0,,0,22,0,0,,,,107.09,"Avenida Fontes Pereira De Melo 16, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,8,0,0,0,0,,2,,38.734,-9.14564,0,0,,0,0,0,,,2024.18,0,0.0,0,0,0,,48,,1,0,,,0,5.68,1000,4,54,28,,0,NCI18,3,0,5,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,,0,22,500,0,,,,445.71,"Praca Duque De Saldanha 31 B, Lisbon",,,0
0,0,0,0,0,Areeiro,0,3,0,0,0,,,23,0,0,0,0,,5,,38.73411,-9.12848,0,0,,0,0,0,,,3218.58,0,0.0,0,0,0,,46,,4,0,,,0,35.54,1000,2,14,9,,0,NCI19,3,0,1,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,,0,19,0,0,,,,618.24,"Rua Barao Sabrosa 98, Lisbon",,,0
0,0,0,0,0,Alvalade,0,0,0,0,0,,,7,0,0,0,0,,2,,38.75404,-9.14166,0,0,,0,0,0,,,1016.86,0,1.9934983948718073e-20,0,0,0,,35,,2,0,,,0,15.44,1000,4,60,37,,0,BB19,2,0,6,BARCLAYS BANK,0,,0,7,0,0,,,,657.03,"Avenida Da Igreja 20, Lisbon",,,0
0,0,0,0,0,Parque das Na,0,1,0,0,0,,,8,0,0,0,0,,2,,38.76605,-9.09822,0,0,,0,0,0,,,2293.13,0,2.4525551163563935e-291,0,0,0,,36,,1,0,,,0,0.13,1000,5,50,47,,0,BB18,2,0,5,BARCLAYS BANK,0,,0,13,500,0,,,,981.19,"Avenida Dom Joao Ii 1.14.02C, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,8,0,0,0,0,,2,,38.73223,-9.14558,0,0,,0,0,0,,,2143.71,0,0.0,0,0,0,,50,,1,0,,,0,4.29,1000,5,48,56,,0,ST85,4,0,5,BANCO SANTANDER TOTTA,0,,0,22,0,0,,,,451.17,"Avenida Fontes Pereira De Melo 42 E, Lisbon",,,0
0,0,0,0,0,Marvila,0,1,0,0,0,,,4,0,0,0,0,,1,,38.75579,-9.09704,0,0,,0,0,0,,,2817.88,0,1.449008010110533e-198,0,0,0,,42,,2,0,,,0,15.83,0,2,58,9,,0,ST84,3,0,6,BANCO SANTANDER TOTTA,0,,0,13,0,0,,,,1532.45,"Alameda Oceanos 3.01.02, Lisbon",,,0
0,0,0,0,0,Alc ntara,0,1,0,0,0,,,13,0,0,0,0,,3,,38.71676,-9.17532,0,0,,0,0,0,,,669.64,0,1.0,0,0,0,,35,,4,0,,,0,33.42,1000,2,38,9,,0,ST87,2,0,3,BANCO SANTANDER TOTTA,0,,0,3,500,0,,,,575.63,"Avenida De Ceuta, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,2,0,0,0,,,18,0,0,0,0,,4,,38.71412,-9.13821,0,0,,0,0,0,,,3178.64,0,0.0,0,0,0,,57,,1,0,,,0,2.34,1000,5,28,65,,0,ST86,5,0,2,BANCO SANTANDER TOTTA,0,,0,17,500,0,,,,187.41,"Praca Figueira 5 C, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,2,0,0,0,,,17,0,0,0,0,,4,,38.7169,-9.13664,0,0,,0,0,0,,,3235.68,0,0.0,0,0,0,,63,,1,0,,,0,2.88,1000,5,26,56,,0,ST20,5,0,2,BANCO SANTANDER TOTTA,0,,0,17,500,0,,,,143.79,"Rua Jose Antonio Serrano, Lisbon",,,0
0,0,0,0,0,Alvalade,0,1,0,0,0,,,3,0,0,0,0,,1,,38.74897,-9.14782,0,0,,0,0,0,,,1445.75,0,0.0,0,0,0,,42,,4,0,,,0,32.08,1000,2,58,9,,0,MG36,3,0,6,MONTEPIO GERAL,0,,0,7,500,0,,,,121.60,"Campo Grande 10-E, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,0,0,0,0,,,4,0,0,0,0,,1,,38.73819,-9.14072,0,0,,0,0,0,,,2211.43,0,0.0,0,0,0,,38,,1,0,,,0,1.43,1000,2,62,9,,0,NCI10,2,0,6,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,,0,8,500,0,,,,208.68,"Avenida Antonio Jose De Almeida 28 a, Lisbon",,,0
0,0,0,0,0,Campo de Ourique,0,0,0,0,0,,,2,0,0,0,0,,1,,38.72362,-9.16444,0,0,,0,0,0,,,765.84,0,1.0,0,0,0,,45,,2,0,,,0,7.96,1000,5,64,65,,0,CGD49,3,0,6,CAIXA GERAL DE DEPOSITOS,0,,0,18,0,0,,,,831.46,"Avenida Engenheiro Duarte Pacheco, Lisbon",,,0
0,0,0,0,0,Suo Vicente,0,2,0,0,0,,,18,0,0,0,0,,4,,38.72674,-9.11145,0,0,,0,0,0,,,4333.17,0,0.0,0,0,0,,54,,2,0,,,0,6.65,0,2,32,9,,0,CGD48,4,0,3,CAIXA GERAL DE DEPOSITOS,0,,0,12,0,0,,,,1261.70,"Rua Xabregas 52, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,2,0,0,0,,,17,0,0,0,0,,4,,38.70595,-9.14211,0,0,,0,0,0,,,3122.81,0,0.0,0,0,0,,56,,1,0,,,0,0.00,1000,2,26,18,,0,CGD47,4,0,2,CAIXA GERAL DE DEPOSITOS,0,,0,17,0,0,,,,420.85,"Cais Do Sodre 46, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,2,0,0,0,,,16,0,0,0,0,,4,,38.71112,-9.13059,0,0,,0,0,0,,,3912.08,0,0.0,0,0,0,,60,,3,0,,,0,16.24,1000,4,36,28,,0,CGD46,5,0,3,CAIXA GERAL DE DEPOSITOS,0,,0,17,0,0,,,,521.38,"Rua Limoeiro, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,2,0,0,0,,,14,0,0,0,0,,4,,38.74001,-9.14675,0,0,,0,0,0,,,1651.12,0,0.0,0,0,0,,55,,2,0,,,0,6.54,1000,2,46,18,,0,CGD45,4,0,4,CAIXA GERAL DE DEPOSITOS,0,,0,15,0,0,,,,444.22,"Avenida Da Republica 65, Lisbon",,,0
0,0,0,0,0,Arroios,0,1,0,0,0,,,9,0,0,0,0,,2,,38.72225,-9.13934,0,0,,0,0,0,,,2939.66,0,0.0,0,0,0,,47,,1,0,,,0,1.51,1000,2,56,9,,0,CGD44,3,0,5,CAIXA GERAL DE DEPOSITOS,0,,0,22,0,0,,,,365.22,"Campus Campolide S/N, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,2,0,0,0,,,16,0,0,0,0,,4,,38.74256,-9.14797,0,0,,0,0,0,,,1490.66,0,1.2476723052062064e-146,0,0,0,,48,,2,0,,,0,9.09,1000,2,42,18,,0,CGD43,3,0,4,CAIXA GERAL DE DEPOSITOS,0,,0,15,500,0,,,,724.38,"Campo Pequeno S/N, Lisbon",,,0
0,0,1,0,2,Lumiar,2,1,1,0,1,,05-Dec-2012 12:15,11,1,0,0,0,0,3,780,38.76099,-9.15724,2,0,0,1,0,0,0101,05-Dec-2012 12:30,344.03,0,1.0,0,0,0,2012,25,31-May-2013 00:00,2,0,4,010102,0,15.26,1000,2,54,9,0,0,CGD42,1,1,5,CAIXA GERAL DE DEPOSITOS,0,1,0,5,0,1,1,780,,687.16,"Rua Cipriano Dourado, Lisbon",0.25,1,0
0,0,0,0,0,Campo de Ourique,0,1,0,0,0,,,9,0,0,0,0,,2,,38.71869,-9.16554,0,0,,0,0,0,,,787.27,0,1.633329837308607e-49,0,0,0,,31,,4,0,,,0,33.65,1000,4,44,28,,0,CGD41,1,0,4,CAIXA GERAL DE DEPOSITOS,0,,0,3,500,0,,,,438.76,"Rua Tomas Da Anunciacao 64, Lisbon",,,0
0,0,0,0,0,Santo Antdnio,0,1,0,0,0,,,8,0,0,0,0,,2,,38.72255,-9.15307,0,0,,0,0,0,,,1745.35,0,0.0,0,0,0,,45,,2,0,,,0,8.97,1000,2,52,18,,0,CGD40,3,0,5,CAIXA GERAL DE DEPOSITOS,0,,0,18,500,0,,,,151.79,"Rua Rodrigo Da Fonseca 55, Lisbon",,,0
0,0,0,0,0,Alvalade,0,1,0,0,0,,,7,0,0,0,0,,2,,38.74776,-9.14787,0,0,,0,0,0,,,1542.73,0,0.0,0,0,0,,45,,2,0,,,0,9.09,1000,2,58,9,,0,NB53,3,0,6,NOVO BANCO,0,,0,7,500,0,,,,231.59,"Avenida Da Republica 108 a, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,12,0,0,0,0,,3,,38.73859,-9.1543,0,0,,0,0,0,,,1114.95,0,1.3718080679040469e-257,0,0,0,,52,,2,0,,,0,13.51,1000,2,36,9,,0,NB52,4,0,3,NOVO BANCO,0,,0,15,500,0,,,,239.21,"Avenida De Berna 45, Lisbon",,,0
0,0,0,0,0,Santo AntMnio,0,0,0,0,0,,,3,0,0,0,0,,1,,38.72455,-9.15082,0,0,,0,0,0,,,1953.74,0,0.0,0,0,0,,53,,1,0,,,0,3.33,1000,2,64,18,,0,NB51,4,0,6,NOVO BANCO,0,,0,18,500,0,,,,95.05,"Praca Marques Pombal 3-A, Lisbon",,,0
0,0,0,0,0,Carnide,0,1,0,0,0,,,12,0,0,0,0,,3,,38.764,-9.17563,0,0,,0,0,0,,,775.82,0,1.0,0,0,0,,35,,4,0,,,0,33.35,1000,2,42,18,,0,NB50,2,0,4,NOVO BANCO,0,,0,5,0,0,,,,573.32,"Avenida Nacoes Unidas, Lisbon",,,0
0,0,0,0,0,Benfica,0,1,0,0,0,,,11,0,0,0,0,,3,,38.75088,-9.19724,0,0,,0,0,0,,,874.51,0,0.99214224414703944,0,0,0,,41,,4,0,,,0,28.93,1000,3,44,22,,0,NB57,3,0,4,NOVO BANCO,0,,0,21,500,0,,,,602.88,"Avenida Do Uruguai 4 a, Lisbon",,,0
0,0,0,0,0,Alcgntara,0,2,0,0,0,,,16,0,0,0,0,,4,,38.70546,-9.18078,0,0,,0,0,0,,,470.40,0,1.1983527157501092e-09,0,0,0,,34,,4,0,,,0,27.80,1000,2,42,9,,0,NB56,2,0,4,NOVO BANCO,0,,0,10,500,0,,,,301.49,"Travessa Tapada 1, Lisbon",,,0
0,0,0,0,0,Carnide,0,1,0,0,0,,,7,0,0,0,0,,2,,38.75002,-9.18017,0,0,,0,0,0,,,676.24,0,1.0,0,0,0,,30,,1,0,,,0,4.04,0,2,60,18,,0,NB55,1,0,6,NOVO BANCO,0,,0,11,0,0,,,,851.82,"Avenida Lusiada, Lisbon",,,0
0,0,0,0,0,MisericBrdia,0,3,0,0,0,,,20,0,0,0,0,,5,,38.70876,-9.15105,0,0,,0,0,0,,,2326.87,0,0.0,0,0,0,,63,,1,0,,,0,1.89,1000,4,36,28,,0,NB54,5,0,3,NOVO BANCO,0,,0,20,0,0,,,,302.43,"Largo Do Conde Barao 9, Lisbon",,,0
0,0,0,0,0,Alvalade,0,1,0,0,0,,,5,0,0,0,0,,2,,38.75354,-9.14319,0,0,,0,0,0,,,1009.16,0,2.1805986882102829e-79,0,0,0,,41,,2,0,,,0,10.08,1000,5,62,47,,0,IF10,3,0,6,BANCO INTERNACIONAL DO FUNCHAL,0,,0,7,0,0,,,,530.44,"Avenida Da Igreja 32, Lisbon",,,0
0,0,0,0,0,Campo de Ourique,0,1,0,0,0,,,7,0,0,0,0,,2,,38.7175,-9.1662,0,0,,0,0,0,,,823.25,0,2.1180911038191032e-131,0,0,0,,27,,3,0,,,0,21.28,1000,4,62,37,,0,NCI03,1,0,6,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,,0,3,500,0,,,,295.42,"Rua Almeida E Sousa 30 C, Lisbon",,,0
0,0,0,0,1,Lumiar,1,1,0,0,0,,02-Apr-2010 14:00,11,0,0,0,0,0,3,6400,38.76161,-9.17096,1,0,0,1,0,0,0101,02-Apr-2010 18:00,464.38,1,1.0,0,0,0,2014,26,30-Apr-2010 12:00,2,0,2,010101,1,6.32,1000,2,48,9,0,0,NB59,1,1,5,NOVO BANCO,0,1,0,5,0,1,1,6400,,542.98,"Rua Professor Joao Barreira 1-1a, Lisbon",4,1,0
0,0,0,0,0,Parque das Na,0,1,0,0,0,,,8,0,0,0,0,,2,,38.77842,-9.09196,0,0,,0,0,0,,,1507.60,0,8.6458991280255367e-240,0,0,0,,38,,2,0,,,0,13.58,1000,2,58,9,,0,NB58,2,0,6,NOVO BANCO,0,,0,13,500,0,,,,545.28,"Passeio Dos Herois Do Mar, Lisbon",,,0
0,0,0,0,0,Lumiar,0,1,0,0,0,,,8,0,0,0,0,,2,,38.77279,-9.16153,0,0,,0,0,0,,,1591.00,0,8.0059510537442609e-83,0,0,0,,27,,3,0,,,0,19.64,1000,2,52,18,,0,NCI02,1,0,5,BANCO NACIONAL DE CREDITO IMOBILIARIO,0,,0,5,0,0,,,,924.35,"Alameda Das Linhas De Torres 255C, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,2,0,0,0,,,13,0,0,0,0,,3,,38.73452,-9.14465,0,0,,0,0,0,,,2065.90,0,0.0,0,0,0,,47,,1,0,,,0,3.63,1000,2,40,18,,0,BB06,3,0,4,BARCLAYS BANK,0,,0,22,500,0,,,,353.28,"Avenida Da Republica 2 B, Lisbon",,,0
0,0,0,0,0,MisericBrdia,0,2,0,0,0,,,13,0,0,0,0,,3,,38.70669,-9.14392,0,0,,0,0,0,,,2958.08,0,0.0,0,0,0,,62,,1,0,,,0,4.67,1000,4,48,28,,0,MG89,5,0,5,MONTEPIO GERAL,0,,0,17,0,0,,,,376.80,"Praca Duque Terceira 1, Lisbon",,,0
0,0,0,0,0,Marvila,0,1,0,0,0,,,4,0,0,0,0,,1,,38.75541,-9.09715,0,0,,0,0,0,,,2833.20,0,1.3953494438605439e-211,0,0,0,,42,,2,0,,,0,15.83,0,2,58,9,,0,MG40,3,0,6,MONTEPIO GERAL,0,,0,13,0,0,,,,1516.32,"Alameda Oceanos LT 2.10.01, Lisbon",,,0
0,0,0,0,0,Santo Antanio,0,0,0,0,0,,,4,0,0,0,0,,1,,38.71583,-9.14702,0,0,,0,0,0,,,2390.81,0,0.0,0,0,0,,53,,3,0,,,0,16.54,1000,2,58,18,,0,BPI25,4,0,6,BANCO BPI S.A.,0,,0,18,500,0,,,,252.91,"Rua Dom Pedro V 101, Lisbon",,,0
0,0,0,0,0,Bel2m,0,2,0,0,0,,,15,0,0,0,0,,4,,38.69773,-9.19251,0,0,,0,0,0,,,1789.46,0,2.8039928117593672e-211,0,0,0,,35,,1,0,,,0,2.99,1000,2,34,9,,0,MG42,2,0,3,MONTEPIO GERAL,0,,0,10,0,0,,,,798.60,"Rua Da Junqueira 126, Lisbon",,,0
0,0,0,0,0,Santa Maria Maior,0,1,0,0,0,,,13,0,0,0,0,,3,,38.70972,-9.13545,0,0,,0,0,0,,,3573.93,0,0.0,0,0,0,,61,,1,0,,,0,3.94,1000,4,34,37,,0,MG43,5,0,3,MONTEPIO GERAL,0,,0,17,500,0,,,,246.39,"Rua Fanqueiros 58, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,0,0,0,0,,,3,0,0,0,0,,1,,38.73799,-9.14137,0,0,,0,0,0,,,2164.44,0,0.0,0,0,0,,35,,3,0,,,0,16.89,1000,2,64,9,,0,MG44,2,0,6,MONTEPIO GERAL,0,,0,8,500,0,,,,148.14,"Avenida Antonio Jose De Almeida Lote 30, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,8,0,0,0,0,,2,,38.73069,-9.147,0,0,,0,0,0,,,2162.12,0,0.0,0,0,0,,55,,1,0,,,0,4.52,1000,5,50,56,,0,BPI21,4,0,5,BANCO BPI S.A.,0,,0,22,0,0,,,,240.37,"Avenida Fontes Pereira De Melo 33, Lisbon",,,0
0,0,0,0,0,Carnide,1,1,0,0,0,,09-May-2013 06:00,9,0,0,1,1,1,2,15000,38.75028,-9.17287,1,0,15000,0,0,0,0102,09-May-2013 07:00,808.49,0,1.0,0,1,0,2014,34,31-May-2013 00:00,1,0,4,010203,0,1.56,0,2,52,18,0,0,SI17,2,1,5,SOCIEDADE INTERBANCARIA,1,1,0,11,0,1,4,0,01-Nov-2013 00:00,1379.22,"Estrada Luz 90, Lisbon",0.2,0,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,7,0,0,0,0,,2,,38.73971,-9.13614,0,0,,0,0,0,,,2556.58,0,0.0,0,0,0,,38,,2,0,,,0,14.00,1000,2,48,18,,0,SI16,2,0,5,SOCIEDADE INTERBANCARIA,0,,0,8,0,0,,,,641.09,"Avenida Guerra Junqueiro 28D, Lisbon",,,0
0,0,0,0,0,Carnide,0,1,0,0,0,,,11,0,0,0,0,,3,,38.75574,-9.19312,0,0,,0,0,0,,,626.66,0,3.0129944545795233e-23,0,0,0,,25,,1,0,,,0,0.08,1000,3,36,20,,0,SI15,1,0,3,SOCIEDADE INTERBANCARIA,0,,0,11,500,0,,,,383.77,"Avenida Lusiada LJ 90/91, Lisbon",,,0
0,0,0,0,0,Avenidas Novas,0,1,0,0,0,,,12,0,0,0,0,,3,,38.73591,-9.14728,0,0,,0,0,0,,,1790.42,0,0.0,0,0,0,,47,,1,0,,,0,4.72,1000,2,40,18,,0,SI14,3,0,4,SOCIEDADE INTERBANCARIA,0,,0,15,0,0,,,,415.46,"Avenida 5 De Outubro 48, Lisbon",,,0
0,0,0,0,0,Alvalade,0,1,0,0,0,,,6,0,0,0,0,,2,,38.74779,-9.14086,0,0,,0,0,0,,,1677.91,0,9.8416860671977481e-295,0,0,0,,42,,4,0,,,0,27.84,1000,4,60,28,,0,SI13,3,0,6,SOCIEDADE INTERBANCARIA,0,,0,7,500,0,,,,548.63,"Avenida Roma 50-F, Lisbon",,,0
0,0,1,0,1,Carnide,1,1,0,0,1,,03-Jan-2011 17:30,7,0,0,0,0,0,2,80,38.75002,-9.18017,1,0,0,1,0,0,0101,10-Jan-2011 20:00,676.24,0,1.0,0,0,0,2014,30,31-Jan-2011 00:00,1,0,4,010103,0,4.04,0,2,60,18,0,0,SI12,1,1,6,SOCIEDADE INTERBANCARIA,0,1,0,11,0,1,3,80,,851.82,"Avenida Lusiada, Lisbon",1.5,1,0
0,0,0,0,0,Avenidas Novas,0,2,0,0,0,,,16,0,0,0,0,,4,,38.73128,-9.1516,0,0,,0,0,0,,,1819.66,0,0.0,0,0,0,,45,,1,0,,,0,4.83,1000,4,28,28,,0,SI11,3,0,2,SOCIEDADE INTERBANCARIA,0,,0,15,0,0,,,,357.26,"Avenida Antonio Augusto De Aguiar 23e, Lisbon",,,0
